musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
1118,Feyha,Kadın,50,Gaziantep,3425.04
9615,Temizkal,Kadın,69,Antalya,4485.16
5116,Tümkurt,Erkek,67,İstanbul,3303.39
2763,Gürcüye,Kadın,46,Antalya,3460.76
6971,Sanur,Kadın,19,Konya,1167.78
6701,Hidir,Erkek,48,İstanbul,553.64
9719,Muarra,Kadın,67,Konya,2981.88
2560,Şeyda,Kadın,37,Gaziantep,802.58
2043,Hurşide,Kadın,48,Bursa,4410.52
3045,Abdülahat,Kadın,40,Gaziantep,3635.41
5703,Abdulgazi,Erkek,44,Ankara,4476.77
9465,Mecide,Kadın,24,Bursa,4752.0
2634,Dorukhan,Kadın,33,Ankara,876.39
6788,Beyda,Erkek,20,Konya,606.46
4857,Algış,Kadın,58,Bursa,2156.87
1078,Görklü,Kadın,24,Ankara,3082.46
8724,Siti,Kadın,25,İzmir,651.32
3486,Neslinur,Erkek,28,Bursa,2081.46
7906,Fayize,Erkek,38,Antalya,1258.01
7424,Esengün,Erkek,29,Bursa,1646.45
1104,Öztürk,Erkek,60,İstanbul,3796.17
6737,Çakırca,Erkek,56,İstanbul,1448.2
9690,Uğurkan,Kadın,65,İzmir,3248.23
7457,Nurullah,Erkek,57,Adana,910.49
1477,Gençay,Erkek,44,İstanbul,1722.53
2153,Bahtinur,Erkek,57,İzmir,388.71
5777,Akgöl,Erkek,50,Antalya,3255.02
2555,Özdoğdu,Erkek,34,Antalya,1783.17
1574,Büşranur,Erkek,61,İzmir,4363.94
1403,Übeydullah,Erkek,18,Konya,3213.68
6385,Üstün,Erkek,21,Ankara,3453.65
6063,Gülay,Kadın,18,Adana,3863.07
3322,Olca,Erkek,63,Bursa,3925.63
9742,Ufukay,Erkek,51,İstanbul,3676.48
7656,Nili,Kadın,32,İstanbul,915.89
1670,Cihan,Erkek,39,Adana,4093.95
9369,İzgü,Kadın,45,Bursa,2504.5
1307,Şadıman,Kadın,46,Konya,3483.85
3118,Enes,Erkek,22,Antalya,2299.04
3130,Kızıl,Kadın,37,Gaziantep,1742.33
7247,Mümtaze,Kadın,67,Adana,1704.45
8799,Tekbay,Erkek,31,Bursa,633.29
8217,Umutcan,Erkek,29,Bursa,655.66
6845,Nurser,Erkek,62,İzmir,2545.51
4466,Eryıldız,Erkek,68,Ankara,3838.46
7531,Demirbüken,Erkek,47,Konya,1735.11
7395,Yazgül,Erkek,20,Konya,3001.6
8798,Vedat,Erkek,44,Bursa,3169.53
9297,Sabır,Erkek,21,Ankara,1301.82
1461,İvecen,Kadın,41,Gaziantep,2587.81
6632,Cüneyit,Kadın,62,Adana,1321.04
2533,Satrettin,Kadın,66,Adana,3917.59
7152,Abdulsemet,Kadın,45,İzmir,2048.74
9640,Limon,Erkek,61,Bursa,3079.09
8782,Çilga,Kadın,58,İstanbul,662.66
4518,Temime,Kadın,33,Bursa,2604.69
1388,Tanır,Erkek,58,Adana,3150.32
1182,Durdali,Erkek,48,İstanbul,3607.83
1306,Arifcan,Kadın,60,İstanbul,2309.67
4948,Akver,Kadın,67,Konya,1664.46
4174,Yasemen,Erkek,47,Ankara,460.56
4480,Abdulbekir,Erkek,53,Bursa,4412.79
4473,Abdürreşit,Kadın,58,İzmir,471.8
6668,Nesip,Kadın,45,İzmir,1631.0
5690,Sidki,Kadın,60,Adana,3181.97
1609,Beyler,Kadın,24,Gaziantep,4200.61
3151,Balatekin,Erkek,67,İzmir,3537.72
7562,Ömür,Kadın,22,İstanbul,606.31
1842,Aybet,Kadın,42,Konya,1415.53
3218,Günşen,Erkek,46,Konya,1519.92
1664,Sebattin,Kadın,33,Bursa,919.09
5804,Nezengül,Kadın,47,Antalya,3331.55
7620,Atgun,Erkek,40,Bursa,1224.99
8646,Âlemşah,Kadın,25,Gaziantep,3550.3
7441,Alexandru,Kadın,61,Adana,1235.48
8964,Yalın,Erkek,60,Adana,1874.4
2777,Boynak,Kadın,30,Adana,2866.72
4010,Safura,Kadın,19,Ankara,2819.64
1143,Süvari,Erkek,23,İzmir,3473.77
6255,Bağdat,Erkek,22,Adana,1561.33
9740,Yolal,Erkek,30,İzmir,4775.96
1601,Özpetek,Kadın,18,Konya,387.98
6688,Ünlen,Kadın,53,Gaziantep,2701.79
5840,Teksoy,Erkek,31,İstanbul,3021.3
8716,Akyıldız,Erkek,37,İzmir,2434.2
4876,Ulutay,Kadın,29,İstanbul,312.24
7098,Hafıza,Erkek,41,Konya,1839.69
7817,Abdülhadi,Kadın,63,Antalya,1493.4
4263,Bünyamün,Kadın,47,Bursa,4747.89
3294,Anka,Kadın,42,Ankara,4608.95
7160,Halidun,Erkek,38,Gaziantep,2059.73
5386,İvecen,Erkek,26,Adana,4480.85
1992,Cemiyle,Kadın,43,İstanbul,1516.79
9999,Tamaydın,Erkek,60,İzmir,1590.47
9850,Ömür,Kadın,18,İzmir,907.85
7727,Maynur,Kadın,31,İzmir,4112.88
7668,Nas,Kadın,36,Gaziantep,345.15
3394,Şabettin,Kadın,32,Konya,979.78
9985,Nuretdin,Erkek,37,Adana,3671.75
4818,Hakikat,Erkek,59,Ankara,2264.52
9532,Cangür,Kadın,52,Ankara,704.08
7960,Seyfullah,Erkek,62,Ankara,868.53
8265,Huban,Erkek,41,Antalya,4895.1
7710,Borahan,Kadın,26,Adana,4108.59
8415,Demiryürek,Erkek,64,Konya,2415.08
1589,Ceyhun,Erkek,35,İzmir,3516.56
7208,Aslanhan,Erkek,31,Adana,2332.68
6418,Telim,Kadın,44,İzmir,4413.06
1123,Şamiha,Erkek,69,İstanbul,2395.72
7272,Neval,Kadın,49,Konya,576.91
2709,Salami,Erkek,57,Gaziantep,2464.23
6551,Basım,Kadın,29,Adana,534.13
5403,Nazende,Kadın,25,İzmir,3252.24
5435,Akgüneş,Erkek,42,Gaziantep,186.3
3023,İmren,Erkek,20,Adana,1869.39
3940,Sevsevil,Erkek,50,Antalya,3634.61
2716,Özerdinç,Kadın,32,İstanbul,1724.7
4964,Ergül,Erkek,63,Ankara,387.06
9669,Siti,Kadın,23,Gaziantep,1534.51
9992,Şefiye,Kadın,47,Gaziantep,542.09
3860,Bişar,Erkek,62,İstanbul,4428.3
3240,İde,Kadın,35,İzmir,438.28
9504,Taylak,Kadın,64,Antalya,3196.77
4165,Özüdoğru,Kadın,69,Konya,1151.59
2100,Ömriye,Kadın,68,İstanbul,3046.94
2392,Ferinaz,Kadın,65,Adana,4879.47
1860,Kırgız,Erkek,63,Gaziantep,1540.05
1322,İnsaf,Erkek,62,Antalya,4911.26
7000,Güçyeter,Kadın,24,Gaziantep,2476.85
9535,Safura,Kadın,18,Gaziantep,2472.35
1544,Evrim,Kadın,27,İzmir,1205.68
3991,Safet,Erkek,29,Bursa,2475.91
6131,Coşkun,Erkek,60,Antalya,3040.09
1964,Kotuz,Kadın,24,Konya,1476.8
2577,Kerime,Kadın,42,Konya,2781.68
1296,Cedide,Kadın,59,Bursa,2012.76
3480,Üzer,Erkek,42,Gaziantep,2904.06
9591,Feyha,Erkek,30,Adana,2374.78
5205,Özdil,Kadın,19,İstanbul,2887.97
6458,Sadat,Kadın,40,Ankara,4527.14
2462,Ünal,Kadın,29,Ankara,4724.43
9126,Niğmet,Erkek,67,Konya,3055.11
7766,Hekime,Erkek,59,Adana,4852.78
8485,Âdem,Kadın,66,İzmir,1570.24
6380,Talayer,Kadın,53,Bursa,3595.08
5900,Günebakan,Kadın,42,Konya,614.55
8908,Tiğin,Erkek,28,Bursa,2768.1
6763,Şüküfe,Erkek,29,İstanbul,3694.28
8952,Gülşahin,Erkek,55,İzmir,2355.31
2613,Erbay,Kadın,52,Adana,4658.61
3752,Okbay,Kadın,39,İstanbul,1572.85
7848,Dalkılıç,Kadın,21,Bursa,2786.04
2652,Erdursun,Kadın,18,İstanbul,352.08
7596,Övün,Kadın,41,Gaziantep,167.81
9169,Onuker,Kadın,69,Ankara,1421.87
1156,Rana,Erkek,21,İzmir,3230.72
7456,Erbay,Kadın,39,Konya,1532.27
2081,Günaydin,Erkek,24,Ankara,730.09
7733,Hayali,Kadın,39,Konya,2639.09
4434,Selvi,Kadın,52,İzmir,2630.79
1029,Ermutlu,Erkek,45,Antalya,4688.96
8522,Boynak,Erkek,27,Konya,1401.46
7423,Dilsitan,Erkek,68,Antalya,1479.04
6741,Koray,Erkek,45,Antalya,3391.0
9377,Gelengül,Kadın,47,Konya,3714.87
5073,Şefi,Erkek,30,Gaziantep,4400.45
6522,Bektaşi,Kadın,65,İstanbul,3301.67
6119,Selvi,Kadın,62,Konya,4543.53
8759,Süleyla,Kadın,44,İzmir,102.36
4862,Ermutlu,Kadın,55,Konya,1684.8
8446,Aru,Erkek,25,Bursa,2389.4
9984,Afife,Kadın,41,Gaziantep,4879.58
8769,Tezol,Erkek,27,Bursa,2019.5
1858,Özinal,Erkek,36,Antalya,3848.65
9070,Idık,Kadın,66,Bursa,1776.18
5474,Şirivan,Kadın,30,Antalya,3014.51
2870,Soyselçuk,Erkek,56,Antalya,3983.04
2038,Salimet,Kadın,56,Bursa,179.14
2131,Lutfi,Kadın,36,Antalya,2228.09
8696,Dalan,Erkek,66,Antalya,2547.6
4127,Beyzade,Kadın,39,Konya,3608.84
2301,Dilşat,Erkek,50,Adana,4328.71
6153,Bengibay,Erkek,54,Gaziantep,2686.58
2675,Sayın,Kadın,40,Adana,2858.74
4544,Tagangül,Kadın,46,İzmir,4821.06
2622,Umuşan,Erkek,26,Konya,2266.06
7043,Asalet,Erkek,63,Gaziantep,1057.39
6209,Aybet,Erkek,63,Ankara,4873.68
2795,Ufukay,Erkek,31,Adana,3045.49
4230,Sezginbaş,Erkek,59,Antalya,2396.15
2348,Gül,Erkek,55,İzmir,698.72
1359,Tanses,Kadın,60,Konya,3452.51
9689,Serda,Kadın,22,İzmir,822.3
1051,Şendoğan,Erkek,55,Adana,442.54
7049,İkiz,Kadın,46,İstanbul,193.34
9034,Sirap,Kadın,62,Adana,694.53
7853,Bedi,Erkek,47,İzmir,4407.5
2735,Berki,Kadın,65,Ankara,4024.16
4999,Tanhan,Erkek,65,İstanbul,3018.43
7028,Arkut,Kadın,52,Bursa,4530.55
2608,Azettin,Erkek,69,Antalya,2674.09
6199,Özay,Erkek,69,İstanbul,1432.31
8417,Bahaddin,Kadın,35,Antalya,2228.98
2535,Nihan,Erkek,21,Konya,3470.65
1543,Zevlüde,Kadın,26,İzmir,3367.86
7270,Aşir,Kadın,41,İstanbul,2281.51
8628,Yekda,Erkek,35,Adana,2114.08
5909,Süner,Kadın,38,Konya,4078.02
2111,Avşin,Kadın,36,Adana,2353.51
7233,Evrimer,Erkek,60,İstanbul,3467.44
8019,Melikkan,Erkek,31,Ankara,1269.11
2722,Sirap,Erkek,48,İstanbul,1543.0
1067,Monis,Erkek,41,İzmir,1076.36
1731,Sencar,Kadın,63,Antalya,3812.88
5369,Öztürk,Erkek,52,Konya,1685.61
6597,Akdora,Erkek,64,Konya,2458.31
4362,Candeniz,Erkek,23,Bursa,3995.66
6546,Sejda,Erkek,24,Ankara,891.1
9116,Boğatimur,Erkek,39,Ankara,267.45
8509,Rohat,Kadın,62,Adana,1205.55
1844,Onurcan,Kadın,29,Ankara,2876.22
8443,Ulu,Kadın,36,Konya,3996.89
9743,Sarya,Erkek,65,İstanbul,4270.54
5168,Arpağ,Kadın,27,İzmir,4865.43
9042,Yıldız,Erkek,20,Bursa,4474.84
3528,Nafile,Erkek,34,Konya,3101.42
8391,Hanedan,Kadın,42,Adana,4880.27
9515,Tanak,Erkek,44,Bursa,1732.47
7652,Nurseda,Kadın,49,Bursa,1897.07
6415,Lüfen,Erkek,20,Konya,682.24
5065,Gülsü,Kadın,34,Bursa,522.97
7188,İzgü,Erkek,57,Ankara,1924.26
9195,Neşrin,Erkek,26,Konya,705.06
3459,Eşref,Kadın,23,Ankara,2395.36
8033,Ünsever,Erkek,23,İzmir,3187.11
1565,Ekber,Erkek,55,Bursa,3395.26
9354,Günver,Kadın,68,Gaziantep,2723.18
8847,Beriye,Kadın,31,İstanbul,4208.89
4525,Ülke,Kadın,32,Bursa,3433.56
2034,Dağistan,Erkek,40,Antalya,4338.51
8418,Büşranur,Kadın,22,Ankara,1584.69
9897,Evrim,Erkek,39,İstanbul,2823.75
2544,Aksay,Erkek,33,Ankara,2361.24
3988,Hekime,Erkek,31,Gaziantep,724.59
1126,Kiramettin,Kadın,48,Bursa,522.1
9858,İlklima,Erkek,53,Konya,4473.87
7497,Borataş,Erkek,35,Antalya,4695.46
7974,Ecegül,Erkek,54,İstanbul,3321.73
2952,Durdali,Erkek,53,İstanbul,1045.66
4758,Hümeyra,Erkek,22,Gaziantep,4985.54
5371,Ayduru,Erkek,18,Konya,4757.86
7428,Türkmen,Kadın,29,Adana,3452.64
5974,Koldan,Erkek,45,Gaziantep,3103.19
9793,Sadittin,Erkek,33,İstanbul,1273.75
5011,Çağdan,Erkek,64,Antalya,3165.03
4079,Asiman,Kadın,33,Adana,3911.04
7622,Kayıt,Kadın,57,Ankara,1617.92
4307,Onursu,Erkek,28,Antalya,4336.79
3243,Sakip,Kadın,67,Antalya,2408.31
8936,Rafia,Erkek,56,Antalya,278.51
9137,Seyithan,Erkek,18,Konya,2468.02
5219,Nevsale,Kadın,65,Adana,3551.44
3225,Rahmet,Erkek,44,Bursa,3856.74
8765,Avşin,Erkek,63,Konya,110.6
2382,Bünyamün,Kadın,62,Bursa,1246.25
3621,Ufukay,Kadın,19,Ankara,2939.46
1173,Gilman,Kadın,34,Adana,4456.76
1004,Saba,Kadın,28,Bursa,4158.37
7232,Konguralp,Kadın,37,İzmir,3641.34
6574,Resulcan,Kadın,51,Adana,1936.48
7513,Bayruhan,Erkek,21,Antalya,4659.17
3951,Ertan,Erkek,45,Bursa,722.92
6356,Bellisan,Kadın,27,Bursa,3337.93
9187,Arpağ,Kadın,54,Gaziantep,3270.93
8279,Miray,Kadın,40,Ankara,1428.52
5372,Üsame,Kadın,69,Adana,1142.29
8492,Şehza,Erkek,18,Konya,221.63
8271,Afife,Kadın,60,Bursa,4253.18
3844,Abdulkadir,Kadın,51,Ankara,1496.55
6232,Akınal,Kadın,34,İzmir,1076.92
5260,İldem,Erkek,62,Antalya,2335.93
3029,Niyazi,Erkek,30,Bursa,1825.58
7459,Atanur,Erkek,54,İstanbul,1818.35
6143,Zeynelabidin,Kadın,31,Gaziantep,3409.29
9389,Dursadiye,Erkek,32,İzmir,4902.93
2775,Zoral,Erkek,28,Adana,230.43
8210,Seyfullah,Erkek,66,Bursa,960.42
5945,Fehmiye,Kadın,33,Bursa,4284.18
9994,Ramadan,Kadın,51,Bursa,451.92
3027,Üçgül,Erkek,58,Adana,2245.54
9008,Eriş,Erkek,56,Adana,329.48
3215,Sadat,Kadın,68,Antalya,4811.81
2056,Muktedir,Erkek,18,Adana,4956.86
9617,Süzer,Erkek,63,Konya,934.52
9091,Meveddet,Kadın,60,İzmir,4872.03
2094,Tunahan,Erkek,59,Gaziantep,3023.71
5113,Bitül,Kadın,45,Antalya,1580.51
2908,Yasan,Erkek,67,İzmir,3530.9
5688,Dursadiye,Kadın,19,İzmir,919.36
7051,Yamin,Erkek,20,Gaziantep,4609.77
5020,Umman,Kadın,27,Gaziantep,4217.16
1761,Melaha,Kadın,37,Konya,680.59
6835,Damlanur,Kadın,44,Konya,4278.52
5053,Sayrak,Kadın,53,Antalya,820.37
5086,Taşar,Kadın,67,Ankara,1213.63
1188,İzel,Kadın,44,Adana,2305.55
7223,Üge,Erkek,65,İstanbul,4063.37
6305,Feryas,Erkek,20,İstanbul,2710.35
7319,Korugan,Erkek,42,Konya,2502.0
8388,Oganer,Erkek,38,Ankara,1912.9
5887,Alparslan,Erkek,25,Adana,1290.14
5126,Mehrigül,Kadın,65,Antalya,4147.76
1478,Güçlüer,Kadın,24,İstanbul,3941.71
3120,Belkize,Kadın,61,Antalya,1779.98
3534,Yeneral,Kadın,69,Konya,2972.29
3900,Yayak,Erkek,27,İzmir,1146.78
9648,Günkurt,Erkek,21,Gaziantep,3893.78
8851,Vaysal,Erkek,64,İstanbul,273.5
6231,Mirbadin,Kadın,67,Gaziantep,2460.63
9859,Dirlik,Erkek,62,Gaziantep,3755.06
4581,Tuğtaş,Kadın,45,Antalya,2030.01
9502,Aylil,Erkek,27,İzmir,3214.87
5663,Serda,Kadın,59,Gaziantep,3954.0
7589,Telim,Kadın,27,Adana,165.06
6393,Nazlihan,Erkek,51,Bursa,2965.03
7693,Resulcan,Kadın,44,Adana,3838.89
9952,Müşüre,Kadın,47,Bursa,3964.68
9800,Sırriye,Erkek,42,İstanbul,2252.21
8707,Doğannur,Kadın,31,Konya,1352.65
9018,Vedat,Erkek,55,Ankara,4690.25
7555,Özçam,Erkek,50,İzmir,413.24
6535,Aynımah,Kadın,50,Adana,2663.51
8477,Gürcüye,Erkek,37,İstanbul,1857.02
7681,Serma,Erkek,37,Konya,650.16
5990,Baltaş,Erkek,49,Ankara,699.27
2485,Resulcan,Kadın,19,Ankara,2912.81
7168,Şefi,Erkek,57,İstanbul,687.3
7062,Aksöğüt,Kadın,38,Bursa,2447.12
8831,Örik,Kadın,31,Bursa,1130.79
4741,Besey,Erkek,65,Ankara,345.13
3204,Dilara,Kadın,68,İstanbul,3882.55
7987,Öngen,Erkek,43,Antalya,375.89
8017,Aysuna,Kadın,64,İstanbul,4433.27
8633,Kader,Erkek,51,Adana,2080.51
7095,Selvi,Erkek,59,İzmir,3656.15
7125,Özerdinç,Kadın,56,Gaziantep,2677.23
6568,Ayhan,Kadın,25,Antalya,109.22
6294,Erkinel,Erkek,38,Konya,1544.16
1986,Canan,Erkek,62,Bursa,4496.78
7522,Gümüştekin,Kadın,53,İzmir,1332.17
2284,Mishat,Kadın,61,Ankara,4842.91
6170,Eriş,Erkek,23,Antalya,1752.42
7435,Gülüs,Erkek,36,Antalya,265.58
6332,Hazine,Kadın,40,Adana,3500.05
2627,Uçan,Erkek,58,Gaziantep,2013.66
6900,Aykut,Kadın,41,Antalya,3125.94
4179,İsak,Kadın,47,İzmir,2424.25
7195,Duruöz,Erkek,20,Antalya,384.18
5569,Bergen,Erkek,19,İzmir,1023.68
5790,Şamiha,Kadın,65,Bursa,4847.9
1875,Tomurcuk,Erkek,21,İzmir,2787.12
7981,Müferrih,Kadın,32,Ankara,1362.89
4970,Sulhi,Kadın,58,İstanbul,975.83
9861,Ruhugül,Erkek,53,Bursa,2312.67
1379,Erenalp,Kadın,19,Bursa,671.39
3739,Olca,Erkek,19,İzmir,1550.1
5209,Nebih,Kadın,25,Antalya,137.85
1545,Terlan,Erkek,38,İstanbul,364.3
6991,Telim,Erkek,30,Ankara,195.64
3266,Havali,Erkek,41,İstanbul,2771.32
3879,Nurtaç,Erkek,66,İzmir,1014.05
9935,Bayzettin,Erkek,64,Adana,2763.21
7900,Nurey,Erkek,29,Ankara,723.74
6898,Mahter,Kadın,61,Ankara,2570.53
2793,Cuheyna,Erkek,64,İstanbul,3939.71
7852,Jaruthip,Erkek,42,İstanbul,3924.39
2421,Mücellib,Erkek,21,İstanbul,2283.93
8624,Asiman,Erkek,43,Antalya,981.78
7484,Satıa,Kadın,23,Antalya,4987.45
9627,Melaha,Kadın,40,Ankara,4279.47
6931,Ahsen,Erkek,45,İstanbul,3709.88
6807,Zihni,Erkek,20,İstanbul,3545.04
9176,Hunalp,Kadın,59,Adana,3319.35
9002,Amre,Erkek,63,Konya,4497.87
3638,Nazlim,Kadın,53,İstanbul,2087.18
5668,Günşen,Erkek,41,Adana,1601.2
7803,Argu,Kadın,65,Ankara,4791.45
4625,Erşat,Kadın,25,İstanbul,328.7
2882,Gökçebalan,Erkek,57,İzmir,4422.21
4229,Okyalaz,Kadın,41,Konya,412.94
9406,İlteriş,Kadın,55,Konya,4986.46
9276,Hürdoğan,Kadın,31,Ankara,511.17
9561,Nurmelek,Erkek,41,İstanbul,1640.12
5478,Sadittin,Kadın,25,İstanbul,3369.21
4922,Tansığ,Kadın,49,İstanbul,3995.64
5558,Gülfari,Kadın,62,Bursa,748.88
1159,Nirgül,Erkek,46,Gaziantep,4775.32
4937,Şemsinisa,Kadın,42,Adana,723.17
7650,Hurican,Erkek,58,Bursa,2476.35
7204,Ferat,Erkek,33,Konya,175.44
9594,Hekime,Kadın,62,İstanbul,3978.64
4710,Musaffa,Kadın,23,Bursa,1074.0
1024,Telim,Kadın,44,Adana,1913.18
4488,Zubeyde,Erkek,29,Konya,2484.75
8953,Açıkel,Kadın,22,Adana,4607.39
8079,Aliabbas,Erkek,61,Konya,2708.76
5068,Omaca,Erkek,39,Bursa,2909.14
6202,Özkutlu,Erkek,65,İstanbul,1785.19
4342,Giz,Kadın,46,Ankara,4478.54
6987,Yahşikan,Kadın,38,Gaziantep,3576.43
8762,Aykut,Erkek,36,Antalya,2197.55
4527,Çavuldur,Erkek,22,İzmir,3701.66
3779,Şanlı,Erkek,33,Adana,384.95
2367,Feyruz,Kadın,45,Bursa,197.55
9838,Şöhret,Kadın,21,Ankara,2578.54
4288,Nurkan,Kadın,46,Gaziantep,3818.64
9862,Şali,Erkek,50,Gaziantep,3205.0
2525,Oguş,Erkek,43,Bursa,2746.32
3658,Amre,Erkek,60,İstanbul,3816.19
3742,İrfan,Erkek,34,Antalya,4803.25
4338,Şehamet,Kadın,69,İzmir,1669.46
8373,Doğanalp,Kadın,44,Gaziantep,1817.61
7374,Avşin,Erkek,58,Antalya,1396.79
8753,Okyalaz,Kadın,51,Bursa,2578.18
4284,Üstün,Erkek,55,Ankara,4421.3
4430,Çilga,Erkek,39,İzmir,1078.2
8437,Hilayda,Erkek,56,Antalya,998.32
8031,Ülfet,Erkek,55,Ankara,3858.08
2767,Sevindik,Kadın,68,Konya,3015.97
9708,Nebih,Kadın,41,İstanbul,3372.11
1807,Aypar,Erkek,45,İstanbul,4428.19
7471,Arıel,Erkek,21,Adana,1341.27
1781,Hürüyet,Erkek,61,Konya,2224.63
6190,Uludağ,Kadın,68,Bursa,1423.99
9983,Kamar,Kadın,59,İzmir,4342.58
4329,İlim,Kadın,44,İstanbul,3374.87
9682,Zennun,Kadın,50,İzmir,3092.66
7729,Üsame,Erkek,30,Antalya,684.23
2217,Duyguhan,Kadın,62,Konya,4164.14
4442,Nas,Kadın,29,İzmir,2869.82
1773,Şafii,Kadın,54,Ankara,2401.73
4659,Şemsinisa,Kadın,20,Gaziantep,3756.53
3889,Alexandru,Kadın,68,Gaziantep,4774.61
6134,Müferrih,Erkek,40,Adana,108.35
2730,Siper,Kadın,55,İzmir,3492.71
6819,Arcan,Erkek,69,İstanbul,1622.47
5515,Balca,Erkek,27,Konya,798.26
7814,Binışık,Erkek,35,Ankara,3135.11
2542,Kefser,Kadın,22,Bursa,4644.53
1427,Oldağ,Kadın,57,Bursa,2697.58
5241,Kürşad,Erkek,55,Bursa,3270.4
6908,Güldünya,Erkek,21,İstanbul,1297.29
8838,Akar,Kadın,53,Gaziantep,1692.32
8638,Kızıltunç,Kadın,29,Gaziantep,1082.2
6516,Ümmet,Kadın,44,Bursa,4148.85
4690,Züfer,Kadın,58,Adana,1348.39
9303,Mutluhan,Erkek,37,Antalya,4951.46
3426,Tayaydın,Erkek,62,Ankara,1099.38
7149,Süleyla,Kadın,54,Konya,4602.45
6827,Çıvgın,Erkek,19,Antalya,1663.6
3016,Sancak,Kadın,18,İzmir,2417.2
3182,Mazlum,Erkek,32,Gaziantep,1312.15
4467,Anka,Kadın,38,Konya,1276.13
1912,Arifcan,Erkek,38,Bursa,972.49
5863,Işın,Kadın,57,İzmir,2880.52
2515,Saçı,Erkek,46,Adana,4323.02
2592,Bozbağ,Kadın,61,Ankara,2325.6
8188,Ensari,Erkek,49,İzmir,3910.69
3566,Korugan,Erkek,41,Adana,3169.0
6512,İklim,Erkek,29,Adana,4520.48
1274,Varlık,Erkek,41,Konya,1535.03
6308,İlklima,Erkek,57,İzmir,2487.02
2198,Hilayda,Kadın,65,Ankara,698.53
1634,Aydar,Erkek,51,Gaziantep,545.68
9023,Menişan,Kadın,62,Bursa,3631.84
7884,Ticen,Kadın,68,İstanbul,1424.31
8732,Vildane,Erkek,45,Adana,2263.8
2221,Çakırca,Kadın,34,Ankara,1546.11
9287,Melihcan,Erkek,18,Antalya,1665.56
9548,Güngördü,Erkek,19,Bursa,1384.06
8853,Kırat,Kadın,50,İzmir,3620.07
6156,Musafet,Kadın,54,Adana,1244.23
7326,Sevim,Kadın,38,Antalya,1624.56
1092,Şüküfe,Kadın,28,Ankara,4749.07
2472,Ayasun,Kadın,22,Antalya,1451.92
2015,Kader,Erkek,54,Bursa,863.54
1082,Elamiye,Erkek,35,Gaziantep,2691.97
6262,Temuçin,Kadın,20,Gaziantep,4840.39
9333,Fehim,Kadın,34,Adana,2791.95
4585,Dündaralp,Erkek,54,Ankara,3447.01
3005,Rengül,Erkek,51,Bursa,3130.14
1907,Leyli,Erkek,48,Adana,3986.06
6663,Serda,Kadın,37,Ankara,2985.63
1289,Sağcan,Erkek,35,Bursa,4703.72
4755,Kitan,Erkek,65,Antalya,1001.73
4685,Gülinaz,Kadın,48,İzmir,1686.8
5377,Erten,Kadın,44,Konya,3157.18
2161,Canseven,Erkek,61,Gaziantep,3711.58
8048,Nurtaç,Erkek,44,Antalya,4744.09
5624,Büşranur,Erkek,37,Adana,4497.25
1116,Talibe,Erkek,29,İstanbul,622.03
7261,Türknur,Kadın,28,İstanbul,2988.35
2856,Hasret,Kadın,47,Ankara,2396.11
1487,Şirivan,Kadın,31,İstanbul,3196.31
8197,Atiyye,Erkek,40,Konya,2273.21
3502,Esengün,Erkek,36,Bursa,4903.99
3706,Tuğcan,Kadın,68,Gaziantep,2501.92
2135,Deryanur,Erkek,20,Adana,2328.96
7832,Dilcan,Erkek,30,İstanbul,2271.7
1689,Vahittin,Kadın,56,İzmir,2978.22
5199,Soykan,Erkek,33,İstanbul,2086.58
1690,Tekecan,Kadın,19,Gaziantep,4368.8
2238,Göksev,Kadın,56,Antalya,2083.62
9990,Gül,Kadın,54,Adana,4953.61
8980,Günsel,Erkek,47,Gaziantep,227.64
7940,Begim,Kadın,26,İzmir,940.2
3964,İlim,Erkek,52,Antalya,4795.28
7796,Özpetek,Kadın,43,Bursa,4807.6
9496,Solma,Erkek,26,Antalya,4032.72
2410,Sidki,Kadın,63,Gaziantep,4193.4
4210,Tunahan,Erkek,60,Ankara,1542.14
5043,Cavit,Erkek,26,Bursa,2058.71
9684,Öncel,Kadın,44,İzmir,3972.34
1300,Geray,Kadın,29,İstanbul,426.66
3081,Müğber,Erkek,46,Antalya,894.75
4598,Zelha,Erkek,27,Ankara,892.08
3642,Soyselçuk,Kadın,48,Gaziantep,2227.06
9840,İlklima,Kadın,53,Antalya,2171.12
9077,Yurttaş,Kadın,63,İstanbul,2670.29
3840,Evcimen,Erkek,45,İzmir,3711.31
5252,Onursu,Kadın,52,Bursa,4131.59
3850,Misra,Kadın,27,Antalya,1675.2
9062,Silanur,Erkek,36,Adana,535.97
6897,Ğanim,Erkek,23,Antalya,2497.37
1407,İklim,Erkek,33,Konya,1152.91
4844,Ayşeana,Kadın,31,Konya,2687.13
4064,Akise,Erkek,28,Adana,4140.09
5326,Mefarettin,Kadın,20,Gaziantep,755.59
7958,Amaç,Erkek,62,Konya,2266.91
9906,Taciddin,Kadın,27,Gaziantep,2142.13
7903,Eröz,Erkek,38,Ankara,4295.66
6174,Paksu,Kadın,63,Adana,3564.88
4440,Çisem,Erkek,20,Adana,544.32
9159,Abdülahat,Kadın,64,Konya,1446.44
8627,Büreyre,Erkek,29,Gaziantep,2540.64
9921,Aytek,Erkek,47,Ankara,3112.63
1243,Çopur,Kadın,53,Adana,4448.69
8531,Jaruthip,Erkek,62,İzmir,657.13
